logFC logCPM PValue FDR
C2orf76 -0.106706856455581 6.43777342364116 0.819279490665147 1
KCNA3 -0.122403887041966 -0.498447981980989 0.819325553016195 1
NCAM1 -0.116812072620704 0.438096223563228 0.819331574448808 1
KYAT1 0.110690490327158 4.55386347593791 0.819430795796762 1
TTC8 0.114188668917803 0.8859559495766 0.819441999130495 1
HNRNPAB -0.109532404339592 5.24862953333641 0.819466980735661 1
NAA40 0.110545466787184 6.97910831043439 0.819471340860853 1
SLC1A1 0.110635062579784 6.71687902958443 0.819480097205139 1
ALG12 0.108220729895753 4.99867032352878 0.819488798053599 1
RC3H1 0.108854057038908 3.33486230159718 0.8196327501683 1
UGGT2 -0.108969748082429 4.47716509517274 0.819633722555309 1
YEATS2 0.112493169096629 3.42225735101486 0.819642274690419 1
PPP3R2 0.109178780829702 6.20298778474749 0.819647707034123 1
CAMK2A -0.10867898280704 3.1545857956204 0.819749511695339 1
NPHS1 -0.10794930263891 6.99460527148075 0.819749582407947 1
ARRB2 0.108708654524023 4.99709069487748 0.819757629728296 1
SRRM3 -0.109433936153644 4.56980354104706 0.819780462965365 1
C10orf99 0.108045609115741 4.03659069586241 0.819790608257257 1
NOBOX -0.10866981953527 5.54011329949661 0.819803265860351 1
STAM2 0.107174998771382 7.84829918367606 0.819821637302437 1
C5orf46 0.110368676321812 6.61269256299339 0.81983421102388 1
LARS2 0.110389025122255 6.79031649144298 0.819840496171624 1
CKS1B -0.111916777834905 3.02804198307731 0.820007146806853 1
CRTC1 -0.106499736063656 5.26438204024367 0.820023220499884 1
EGLN3 -0.106957607834509 5.39172077854816 0.820080203644687 1
SPTY2D1-AS1 -0.10972691214262 4.08190388574399 0.820089833361031 1
GPC3 -0.106188618282634 5.62845235919497 0.82018768128046 1
PARVB 0.107734355895614 5.26923427805795 0.820195868498438 1
CBX1 -0.1078338807295 5.01268262867078 0.8203333201342 1
FBXW12 0.108695162819797 4.91279400542377 0.820374672265772 1
SMIM13 0.111078788278825 6.06324334500468 0.82037828600725 1
PKIB 0.10843748129785 4.79537769986046 0.820430132945229 1
GOLGA6L9 0.106580404899401 4.94582161762709 0.820473341109508 1
SVOP 0.106635097163483 5.08913218101313 0.82051894244693 1
ZNF544 0.10823528735264 7.15887459813389 0.820520946175557 1
PDZD9 -0.108740533495783 4.88480360811692 0.820646178130215 1
TRIM59 -0.11182503758627 2.25509987285885 0.820672645980723 1
PRPF4B 0.108006343996661 4.20692390331296 0.8207557584888 1
RUNDC3A 0.111330361419295 1.95660491875166 0.820767567973782 1
HSBP1L1 -0.110897660736044 2.41578985059123 0.820776694751074 1
EML5 -0.110299658283732 2.41266284657731 0.820829355118704 1
ADGRE1 0.107104388091544 4.46163198441988 0.821055716783582 1
C8orf37 0.113209625098335 3.21303954626362 0.821102709060148 1
BLOC1S5 -0.105679663535152 6.96670526202023 0.821138249452508 1
TBC1D9 0.109894298585773 2.82434377129002 0.821177092560369 1
RAD52 0.106651409897246 4.62554878965247 0.821353570917168 1
FEZ2 -0.107781553785266 6.25517845376364 0.821369429887825 1
BOLL 0.11073215917051 7.09394078295697 0.821438253859573 1
MOGAT2 -0.108836754070072 4.7413021752851 0.821460889438939 1
IFT122 -0.109205464643069 3.22817327686167 0.821684261021797 1
AC008810.1 -0.109368726916521 4.09020368382822 0.82170223373033 1
LRRC15 -0.106028418556186 7.14822698903484 0.821702349044735 1
KLF11 0.105438241258608 7.86882436979961 0.821713308382686 1
ERICH2 -0.107233324783891 4.56107430490322 0.821727802009418 1
RNF141 0.112565673371508 2.34069619169631 0.821764674956883 1
NID1 0.105944970568258 6.05988989384228 0.821849217347285 1
USP34 0.110727254854412 2.57340030772701 0.82190790715723 1
KCNK6 0.107344340674572 6.44540599862302 0.821936958811852 1
ADGRB1 0.107324438490104 1.81258025301871 0.821983176317882 1
AMOTL2 -0.106227038634956 4.10278977643341 0.822080591264691 1
ADGRV1 0.106412287021859 5.1383281411107 0.822092449939346 1
ZNF546 -0.110554925373759 1.93268626511757 0.822148804961907 1
TCFL5 0.106399170459182 7.10999674439573 0.822151111391621 1
NDUFS6 -0.109165952067431 1.67198403371433 0.822156014794192 1
IL17RB 0.106753248858059 4.59209668248243 0.822178359611296 1
AC006538.4 -0.107583284882072 5.80596455771886 0.822182358274508 1
ZNF569 0.106727251712449 4.08350586176048 0.822322220467509 1
WWC2 -0.1048735339073 5.17680406700949 0.822361303729193 1
IMPAD1 -0.110848325513458 6.57431124496394 0.822366132000821 1
ALDOB -0.106209117023395 7.17052895751097 0.822454663826497 1
CT45A6 0.109675750800382 4.19765377782894 0.822519575239476 1
AQP12A -0.106549776350197 4.45540749653283 0.822699303296113 1
ZNF716 -0.108701387241343 3.39882576411543 0.822715123213741 1
RBBP5 -0.106561912838923 4.61830688120516 0.822745053955717 1
FOXA3 0.109619944343532 3.0038468986871 0.822780220917049 1
RAPSN -0.106667325835596 4.4758428210974 0.822855239696148 1
POMGNT2 -0.106725694216631 7.32729220111529 0.822883229470081 1
MRM1 -0.107110677891826 3.51600019070332 0.822974759907858 1
IDNK 0.1297492355175 -0.419327217260971 0.823039469552585 1
TMEM99 0.108645005489205 2.03511351614107 0.823099542335526 1
MVB12B -0.109786249247569 2.45782473366588 0.823105024978168 1
RNF157 0.10871551351876 3.07032339899196 0.823324203326119 1
SLC22A17 -0.108286786659219 4.8052895290747 0.823341945507862 1
NAE1 0.115246251476556 0.0610207009595422 0.823353997467921 1
FAM71D -0.105961705342159 4.10766074339613 0.823354724623931 1
RP11-505K9.4 -0.107106434013403 3.09436513184074 0.823396627747233 1
ASL -0.106865250453537 5.00351997216992 0.823498887061459 1
C22orf42 0.105101676722762 7.42179399014562 0.823499913450941 1
HMGB2 0.104901810621613 7.61217647360083 0.823606672164513 1
TAS2R20 0.109516142152272 5.81817483694802 0.823637424018266 1
HRNR 0.104858338724166 5.99033921282513 0.823726014439476 1
OR10W1 0.105810454558255 5.93493719981897 0.823860732761233 1
RNASEK-C17orf49 0.105725574185678 5.13495140543872 0.824035039115987 1
NDUFA7 -0.107349208899695 5.40210959243642 0.824087784422763 1
TMEM177 -0.108080032871308 2.46161158527929 0.824130131676464 1
MRPL57 -0.110311170628775 3.23045966765359 0.824144396432879 1
ZDHHC23 0.105314446784313 7.6234676681262 0.824164522636412 1
TBC1D3D 0.107378945902725 5.59389561140156 0.824186743857163 1
TAF4B -0.103666348954507 5.33788335611923 0.824215260770566 1
NKX2-8 0.105243804200702 4.38249848522051 0.824381564568403 1
DOK5 -0.103933348017556 6.3463358023324 0.824457126932342 1
FOXD4L1 -0.10713339976322 5.47599567663538 0.824483126099653 1
CBS -0.104025940979785 6.96826331194807 0.824609155644673 1
HHLA1 0.103554497585652 6.40208419244041 0.82470181419933 1
ACTB 0.10446204672479 6.57850599069116 0.824708050786825 1
TAT -0.105204052572728 6.11528780744444 0.824740582261142 1
AMMECR1L -0.106181048935332 2.78076793445439 0.824775707528734 1
CASP14 0.102968471602747 5.52850794427448 0.824956080470093 1
CNTN4 -0.104203808052657 6.01355276917161 0.825021037886169 1
SUGT1 0.10553826092972 5.71441146558059 0.825065874694599 1
MRPS30 0.104134675066864 5.21722799869696 0.825121988547974 1
YBEY -0.104804710643866 3.85806150335968 0.825133284880717 1
HMGCR -0.106831605699567 2.33313886262203 0.825155821130184 1
PTP4A3 -0.135000845232112 -0.928363262202167 0.825486672200717 1
LHX6 0.106673178605321 4.36380245761926 0.825561462267972 1
SI -0.109185073025538 3.24094802051926 0.825666478202494 1
ZNF599 -0.104249924409264 7.18435526703798 0.825677475520515 1
CLC -0.105344578835864 5.35884904959028 0.825698360040557 1
CARD16 0.104877674287636 4.66776844305283 0.82578728642697 1
ZFP28 -0.105531304499339 6.09413489502197 0.825865764518178 1
FYB 0.104805558415911 6.17568622506737 0.82586793876699 1
ASAH1 0.105174284949777 3.94643903112498 0.826019477260666 1
S1PR5 -0.107333312173382 2.8711943584754 0.826079582666008 1
DIAPH3 -0.105908448705343 2.74355854385425 0.826082106791456 1
H2AFB1 -0.104027221190067 6.60619782977786 0.826147304443443 1
INSR 0.10894251771095 2.58708919214326 0.826161419223952 1
OR6B2 0.106004111622455 2.99233976984134 0.826165101495646 1
HTR2C 0.102644626684177 6.68277596492815 0.826316784407466 1
ZNF593 0.106203801376433 4.74593141826514 0.826330844113767 1
TTLL3 -0.107249507786607 4.80209791295331 0.826381141370682 1
NBPF10 0.104792653832709 5.82267980737513 0.826426517470045 1
SMPD4 -0.103961128828515 4.57461744709333 0.826550257021289 1
GPR3 -0.103000387360884 6.07085686648235 0.826668541153527 1
HTN3 -0.105608758424619 4.21598645336639 0.826731637285187 1
PPP1R12B -0.106401583629531 3.12315422932952 0.826822890586362 1
CBX6 -0.103913480482403 7.03914002338885 0.826913382399118 1
ABCG5 0.102952029670016 6.26664461976047 0.826998366931539 1
NBR1 0.103448350416323 6.05483965221286 0.827045127291679 1
GLI2 -0.102570907710817 6.54542692535825 0.827160754634892 1
GSK3A -0.106378483611368 2.35486948418221 0.827182956322411 1
STK24 -0.103605977242467 4.70016461502163 0.827248844298991 1
TRAPPC4 0.101589492246328 5.30023497372855 0.827257635346416 1
TRIM10 -0.109174275731499 1.13280777907584 0.827274254500549 1
CSRP1 0.107214300480824 4.06598969393687 0.827275459640119 1
TXNRD3NB 0.106049690271801 5.47797448878601 0.827286894653989 1
RBMXL3 0.110719706377047 2.84820254150093 0.827311045467353 1
FAM184A -0.103691217271627 4.79562907606692 0.82732377201515 1
TBL1Y -0.10390917566052 6.8733688846005 0.827419243034521 1
CXCL1 0.10430728259053 5.05846314500926 0.827471090690389 1
EBF1 0.102015506248466 5.56598504292615 0.827552046980737 1
CSRNP2 0.101673235741121 5.14136995357894 0.827647281662321 1
ENO1 0.116467803618262 0.315640121452788 0.827797011020862 1
HEXB -0.102181568077227 5.86467435530387 0.827903987383436 1
CTSB -0.102330907747243 6.43129756247856 0.827955984575678 1
ATP10D 0.102598482121364 5.60646168314058 0.828110012639578 1
STX5 -0.102481643239285 3.79119964732503 0.828135808802899 1
GSPT1 -0.105290229188526 2.08220006761828 0.828153378875447 1
GATSL3 0.107073569569815 7.2412090668297 0.828158815383198 1
MPHOSPH8 -0.104872963733158 2.63152492470831 0.828162579851839 1
MC1R 0.10202519471839 6.02209736855855 0.828171670048231 1
ISLR -0.103505288251647 4.82260295859011 0.828305780087828 1
CSF3R -0.103122938331585 6.14915578556706 0.82845397683377 1
CADM1 0.104323330513647 7.76920069893763 0.82847568883915 1
ILKAP 0.103956576692314 4.27795002196702 0.82848656326468 1
ROR1 -0.101852923957847 5.64144100748582 0.828509170028964 1
WDR36 -0.105686739824741 3.08499557950468 0.828534797868998 1
TMED9 0.104308847346561 5.54741572052758 0.828592946493027 1
LRRC36 0.102773456937182 4.1175645542638 0.828594551457856 1
RELL1 -0.103783628420248 7.03550336771273 0.828610055326929 1
RP11-411B6.6 -0.108062919306353 4.57110665892104 0.82864216870058 1
FOXL1 -0.10355476559222 4.66041027215835 0.828707783016284 1
FEN1 0.102978769684992 3.43346043239598 0.828749335752993 1
IFT27 -0.10389590496521 4.62214239485451 0.828761052400679 1
BMX 0.104979113235189 4.70464045771425 0.828769154086392 1
PRELP 0.102523199576571 6.76311440162397 0.828835257801153 1
ZNF280A -0.101693318048374 6.09915053919781 0.828890930758978 1
RP11-613M10.8 0.104195726423379 4.66052888975008 0.829057049960561 1
TICAM1 0.107089052671116 3.38138959348521 0.829078124121193 1
DSE -0.103305508008825 4.2168951036851 0.829088903742806 1
CRMP1 -0.102407595763852 3.92961443548355 0.829104465602898 1
GLYATL3 -0.102079996021044 5.77921390089851 0.829108365172221 1
PPIB 0.103884899814657 6.52909451985822 0.829122823902874 1
TIRAP 0.10391096146229 2.91682890936067 0.829194173882582 1
KRT39 0.106681510459054 1.29735758508178 0.829300555258235 1
PCDHB12 0.110377226734254 0.721833365923242 0.829362469245809 1
DCDC2B 0.101932279855072 5.36575975431012 0.829442280944239 1
MUSK -0.10193438783455 4.77799683439887 0.829465302088803 1
DHRS7B -0.103828237152603 5.44680858837034 0.829492237101364 1
EXOSC1 -0.104521366521104 3.26852707229843 0.829538474264396 1
CXCL8 0.113297228096645 -0.204934612045978 0.829602542759045 1
CTD-2192J16.20 0.101428557646263 3.91461669144389 0.829627040477193 1
SPPL2A -0.101275306927298 6.24808337468617 0.82963775730165 1
HOXC4 -0.100078116660799 5.35349123776841 0.829687223206492 1
TREH -0.102763768215791 3.34188975166703 0.829997239394839 1
DPP7 0.105781269343062 1.93319012680387 0.830098663495191 1
SF3B3 0.105934105131794 3.21136799710075 0.830181720168293 1
MGAT2 -0.10053769236995 6.27666265335172 0.830190067847016 1
RFPL4AL1 0.108618380089808 1.08371256787813 0.830220800903447 1
CES2 -0.101089228866629 6.22765937680629 0.830243709733402 1
SH3GLB2 0.101002741032908 4.06014565160984 0.830256343625891 1
AGPAT2 -0.100112549869988 5.46236415755866 0.830426255847759 1
AC009060.1 0.102888476503295 4.98350419469546 0.830540310935489 1
LRRC66 -0.101697048656563 4.91537194208187 0.830727332722907 1
UPK1A -0.100450614364221 6.0253977075549 0.830754584129427 1
PGC -0.100424135413941 5.66836186785807 0.830837930488144 1
MTX1 -0.103894793515429 1.3128519367911 0.830840335304704 1
C11orf58 0.10043480650439 6.23525575109319 0.830871448287434 1
ZMYND10 0.102979373472537 3.23448178837443 0.830893984967717 1
ASB2 0.100013473716239 5.655599324982 0.830909533225922 1
NETO1 -0.103759101712314 2.65273734439136 0.830927023778142 1
CS 0.103843240742024 3.00147823843498 0.830978541835534 1
RRM2 -0.102448065797174 4.50643972183038 0.830993322017801 1
CH25H -0.0993583767814543 5.24929057734492 0.831019134791944 1
BIRC2 -0.101491872640432 5.94451207979912 0.831027635725717 1
FIBCD1 -0.10291950084472 2.57657995472328 0.831033487452837 1
FOS 0.103542545189083 6.80006201602665 0.831041526219343 1
ZDHHC11B 0.103600934766738 4.88704646183246 0.831064123605015 1
TSPYL4 -0.105561187196541 4.35421331492723 0.831077453571381 1
HES5 0.100411130166606 5.48044379232815 0.831089114763106 1
RPP21 -0.101453547242976 5.28526078225353 0.83115263808476 1
DDX11 -0.103008864287873 4.54542483535789 0.831161392064547 1
SULT2A1 -0.105157623690109 1.30923074787936 0.831225148007786 1
DCAF7 0.103642322145608 3.83829645269279 0.831244837797051 1
PRKDC 0.102210225793432 5.31925563020361 0.831306607093426 1
PRAMEF26 0.145352641110756 -1.1370189858745 0.831311480637939 1
MTA1 0.106580762785833 4.72401288668466 0.831407438547283 1
KCNG1 -0.103232164505369 2.45442344498617 0.831503501400241 1
RASIP1 0.102824724128973 4.10329428215253 0.83152496583153 1
EZH1 -0.099740220610517 5.57363849422861 0.831635142763249 1
LRRC57 -0.102198728450799 4.76859398041905 0.831661758039305 1
NFE2L2 0.100542935756083 6.39771165092778 0.831668751526425 1
RP11-561B11.2 -0.101673386981995 5.44058084183628 0.831751727918838 1
NSMF 0.12727705185441 -0.579124971267078 0.831767342244067 1
CDR2 0.0990325960893407 5.17575128083261 0.831779449149266 1
OR4K14 0.103080140664438 4.27761507597873 0.831794155963803 1
TOP3B -0.0993672139771507 6.84399385960619 0.831806803295692 1
CEP170B -0.0999902048472994 6.53736873259826 0.831932608406173 1
KDM6A 0.102994735175736 3.96712214724423 0.831976653925121 1
CPA2 -0.101506819625837 5.01672274377224 0.831985916327076 1
RSPO1 0.104733583379134 3.03871317916421 0.831991396963906 1
ZNF556 0.102216108968647 7.14818897894328 0.831992399426786 1
CENPT 0.102238455917312 6.02935801082051 0.832015610242875 1
PRAMEF1 0.100711464653186 5.70678435099328 0.832016983968215 1
CEP135 -0.101480564286619 4.29406373357484 0.832026424729097 1
CST11 -0.103779861784561 5.64936307382321 0.832113171459596 1
USP53 -0.100296492494925 6.72036196742401 0.832143733000987 1
TMEM233 -0.102617515599734 5.29421391257403 0.832161533136461 1
RFC5 0.10209080214294 2.96524327222719 0.832214363087729 1
OR4A5 0.102318033354055 3.61467206355226 0.832339176625772 1
TPM1 0.0989078902620296 6.36673072531412 0.832420762334238 1
STATH -0.0989480559682391 5.6193662105438 0.832470456816344 1
OR1S2 -0.0990064061348272 6.17109408471611 0.832476304262309 1
FAM71B 0.102237553654249 4.00595160965682 0.832487000645262 1
KIF11 0.100749869272682 4.81777405848069 0.832491399954788 1
ZCCHC17 0.0989141174696697 5.52268380729231 0.832530696737644 1
APOBEC4 0.104078266693227 2.08917108634227 0.832615794891849 1
RPL35A -0.102083753405007 3.35418966971867 0.832632895062696 1
ACSBG1 0.10362701275965 1.72645923012676 0.832760265865838 1
AC079355.1 0.10317004712982 2.69086066568454 0.832787757211429 1
ERCC6L -0.100275937372565 4.18751443909819 0.832797893947742 1
RNF125 -0.0985203452470024 5.4942245928137 0.832837783314454 1
AC069368.3 -0.102788751044509 1.98330879585932 0.83287028142295 1
SS18L2 0.107877377316424 1.80513027470747 0.832888618996932 1
BARX1 -0.110770503072959 -0.0758153347160137 0.8329556832271 1
CLDN16 -0.108215780005724 0.610952965611501 0.833026489868091 1
PRPF8 -0.103207306683348 7.31726469431841 0.833029424388116 1
ACAD10 -0.101016139148032 3.36425715989972 0.833049306927533 1
SH3PXD2A 0.104407618425126 2.84287915136186 0.833060723671988 1
SORBS2 -0.0983151631714287 6.45505235131602 0.833085889938525 1
PREX2 0.102090444663015 5.81105760304522 0.833100450436915 1
persimmon 0.100411810115777 3.83714538375561 0.833170188435072 1
SLC41A1 0.0997289478488324 4.30622214395902 0.833215801559695 1
ERVW-1 0.10069667848291 4.34088762906309 0.833256317164355 1
WNT7B -0.100611269099426 5.92454500878788 0.833349382905256 1
KDELC1 0.100052055417413 4.97385212186307 0.833353218576728 1
ADRA2C -0.101673554823945 2.65579077569731 0.833363105002235 1
FBXO3 -0.0996866014690759 5.8804883559888 0.833381550726202 1
KRTAP10-5 0.0995447438477463 7.18335800572213 0.833515865801454 1
KIF23 -0.0991362389296709 6.67089583846025 0.833532248279468 1
RBBP9 -0.102059823503007 3.64800529944207 0.83365108674665 1
FZD1 -0.102848214196214 3.50435310068789 0.833767777380076 1
TMEM139 -0.102797444445009 4.76652620693987 0.833817641996313 1
RP11-106M3.5 -0.0993436214316857 6.06559562688606 0.833876164534041 1
CDC14A 0.102286833202515 6.00632528174668 0.833993336129343 1
PGS1 0.102173946692925 4.05675361157267 0.834053475868775 1
MTHFD2L 0.101718004712519 5.61330669421256 0.834078546870501 1
PCDHGA1 0.0996281257635398 4.76694781277316 0.834211982562987 1
GPRASP2 -0.101892547866961 3.10798111774724 0.834245821881049 1
ANXA8 -0.101925310738044 4.45408513217634 0.83427121177348 1
IRF2BPL 0.109241636763776 -0.469535700354156 0.834281985896146 1
ING2 -0.105122247030804 4.49247750818755 0.834343728194398 1
EPC2 0.099727606841995 6.35454234953855 0.83435398333254 1
RB1 0.101019783499031 5.86150234074444 0.834363069335687 1
TSC22D4 -0.09981324482109 4.97424449491303 0.834366452837191 1
BEGAIN 0.100200778146337 3.38549676960669 0.834381408864987 1
USH1G -0.098570900772914 6.23739127180574 0.834388380159359 1
